timestamp,media-movel-exponencial,media-movel
2019-06-04 00:00:00,125.0210583306327,125.69666653587704
2019-06-05 00:00:00,125.09459864885287,125.58619072323754
2019-06-06 00:00:00,125.3423623803048,125.69571467808315
2019-06-07 00:00:00,125.89305615450294,125.97619047619048
2019-06-10 00:00:00,126.50277887714046,126.31428600492931
2019-06-11 00:00:00,127.01161771590183,126.55095309302921
2019-06-12 00:00:00,127.41874387747113,126.93857247488839
2019-06-13 00:00:00,127.86431328172091,127.3000012352353
2019-06-14 00:00:00,128.28119361504102,127.60619172595796
2019-06-17 00:00:00,128.69654020490233,127.79285903204055
2019-06-18 00:00:00,129.28412779192115,128.13047790527344
2019-06-19 00:00:00,129.86648003278344,128.58143034435454
2019-06-20 00:00:00,130.51043611600696,129.06000155494326
2019-06-21 00:00:00,131.09766930734298,129.5028588431222
2019-06-24 00:00:00,131.70515380479333,130.05523972284226
2019-06-25 00:00:00,131.8619573385195,130.39762042817614
2019-06-26 00:00:00,132.04996055099784,130.76761990501768
2019-06-27 00:00:00,132.24087267331478,131.20619092668807
2019-06-28 00:00:00,132.39715758609228,131.5980958484468
2019-07-01 00:00:00,132.69559713970037,132.16952405657088
2019-07-02 00:00:00,133.04872483891438,132.96666717529297
2019-07-03 00:00:00,133.44975046391008,133.64761970156715
2019-07-05 00:00:00,133.77795474524495,134.18238140287855
2019-07-08 00:00:00,134.06723219693788,134.61761983235678
2019-07-09 00:00:00,134.28475715302235,134.85857282366072
2019-07-10 00:00:00,134.6088706939763,135.10857282366072
2019-07-11 00:00:00,134.95351825784064,135.4085722423735
2019-07-12 00:00:00,135.3122887704446,135.7614288330078
2019-07-15 00:00:00,135.63844378190277,136.07476152692522
2019-07-16 00:00:00,135.76949451364385,136.2952379499163
2019-07-17 00:00:00,135.81499540080904,136.45809500558036
2019-07-18 00:00:00,135.8699956524578,136.5180947440011
2019-07-19 00:00:00,135.93817742197868,136.56238010951452
2019-07-22 00:00:00,136.16470608141526,136.63285609654017
2019-07-23 00:00:00,136.44882310002595,136.7433319091797
2019-07-24 00:00:00,136.83711202008752,136.88333202543714
2019-07-25 00:00:00,137.14192024020738,137.20523725237166
2019-07-26 00:00:00,137.52356352181494,137.55809456961495
2019-07-29 00:00:00,137.84233036340422,137.8857138497489
2019-07-30 00:00:00,138.0703008852325,138.18999953497024
2019-07-31 00:00:00,137.90663755679873,138.21809532528832
2019-08-01 00:00:00,137.92057937514372,138.288571312314
2019-08-02 00:00:00,137.82779887708378,138.26190403529577
2019-08-05 00:00:00,137.31709049860953,138.03095209030877
2019-08-06 00:00:00,137.07826431159106,137.92285664876303
2019-08-07 00:00:00,136.91478562683704,137.86666579473587
2019-08-08 00:00:00,137.09435051436535,137.9161892845517
2019-08-09 00:00:00,137.1503192597746,137.88333275204613
2019-08-12 00:00:00,137.02665326217078,137.73523748488654
2019-08-13 00:00:00,137.16968533865668,137.72095235188803
2019-08-14 00:00:00,136.8797135558278,137.57333301362536
2019-08-15 00:00:00,136.58882983945995,137.4499991280692
2019-08-16 00:00:00,136.54711847976472,137.43618992396765
2019-08-19 00:00:00,136.71647167815968,137.52142842610678
2019-08-20 00:00:00,136.76588284440297,137.46571422758558
2019-08-21 00:00:00,136.94989288456023,137.44190470377603
2019-08-22 00:00:00,137.025357056809,137.3019045875186
2019-08-23 00:00:00,136.69486999615805,136.97809491838728
2019-08-26 00:00:00,136.58169971907478,136.69761875697546
2019-08-27 00:00:00,136.50518206217382,136.44571431477866
2019-08-28 00:00:00,136.419256198212,136.21761866978235
2019-08-29 00:00:00,136.57386882720976,136.3057134719122
2019-08-30 00:00:00,136.69078989840446,136.2961898077102
2019-09-03 00:00:00,136.63162657001612,136.25523739769346
2019-09-04 00:00:00,136.72238823481578,136.5133325485956
2019-09-05 00:00:00,137.0248986727196,136.76857067289808
2019-09-06 00:00:00,137.21354480279194,136.95047578357514
2019-09-09 00:00:00,137.24140475458003,136.88523792085192
2019-09-10 00:00:00,137.13582267062318,136.807618640718
2019-09-11 00:00:00,137.04347471121994,136.82333301362536
2019-09-12 00:00:00,137.08679558042368,136.77190435500373
2019-09-13 00:00:00,137.10799664804142,136.93095252627418
2019-09-16 00:00:00,137.03726984649717,137.05714343843005
2019-09-17 00:00:00,137.06933616860184,137.11714317685082
2019-09-18 00:00:00,137.20121508713447,137.12238130115327
2019-09-19 00:00:00,137.55292347232395,137.30381048293341
2019-09-20 00:00:00,137.7244761058769,137.3347632998512
2019-09-23 00:00:00,137.8531600407652,137.39952523367745
2019-09-24 00:00:00,137.8101459354968,137.5895254952567
2019-09-25 00:00:00,137.95104181502904,137.77571614583334
2019-09-26 00:00:00,138.09549194876573,137.9566679454985
2019-09-27 00:00:00,138.0622650195633,138.06000119163878
2019-09-30 00:00:00,138.15024081590272,138.10333469935827
2019-10-01 00:00:00,138.05203777120417,138.06571597144716
2019-10-02 00:00:00,137.74276105532056,137.99952552432106
2019-10-03 00:00:00,137.60978266659112,137.93523951939173
2019-10-04 00:00:00,137.65616561664532,137.8433343796503
2019-10-07 00:00:00,137.60742284396736,137.7490481422061
2019-10-08 00:00:00,137.43129332805626,137.66095261346726
2019-10-09 00:00:00,137.50481261579333,137.76380993071058
2019-10-10 00:00:00,137.64983020558626,137.9057152157738
2019-10-11 00:00:00,137.83439043014943,138.0085718064081
2019-10-14 00:00:00,137.990355213932,138.11476207914808
2019-10-15 00:00:00,138.31577813304898,138.3642861502511
2019-10-16 00:00:00,138.50616227205447,138.50809587751115
2019-10-17 00:00:00,138.6137841056319,138.56381007603235
2019-10-18 00:00:00,138.50434951985713,138.38952418736048
2019-10-21 00:00:00,138.49758980675932,138.34142848423548
2019-10-22 00:00:00,138.30417210770733,138.20952351888022
2019-10-23 00:00:00,138.20742968820338,138.2028568812779
2019-10-24 00:00:00,138.3649363021309,138.23047601609002
2019-10-25 00:00:00,138.57994170444073,138.28714279901413
2019-10-28 00:00:00,139.08994722598305,138.59476216634116
2019-10-29 00:00:00,139.42995219008048,138.77571469261534
2019-10-30 00:00:00,139.9008656828324,139.13476199195497
2019-10-31 00:00:00,140.2162410859556,139.5500001453218
2019-11-01 00:00:00,140.534764734569,139.90428597586495
2019-11-04 00:00:00,140.89978639976798,140.21047682989212
2019-11-05 00:00:00,141.2234427919588,140.56000119163878
2019-11-06 00:00:00,141.48131140710743,140.95952497209822
2019-11-07 00:00:00,141.7339189616282,141.2461911156064
2019-11-08 00:00:00,142.11810875728628,141.57285781133743
2019-11-11 00:00:00,142.48100801665584,141.8790486653646
2019-11-12 00:00:00,142.8981897718888,142.23714410691034
2019-11-13 00:00:00,143.2992632070438,142.51047697521392
2019-11-14 00:00:00,143.73205723900287,142.87476239885603
2019-11-15 00:00:00,144.29914305552106,143.3642861502511
2019-11-18 00:00:00,144.84831153573646,143.98000008719308
2019-11-19 00:00:00,145.35210134063755,144.54952421642486
2019-11-20 00:00:00,145.74009168396026,145.18047659737724
2019-11-21 00:00:00,146.08008296064924,145.76333327520462
2019-11-22 00:00:00,146.3991659949439,146.22285679408483
2019-11-25 00:00:00,146.83833233427072,146.72285679408483
2019-11-26 00:00:00,147.3103020110913,147.096189953032
2019-11-27 00:00:00,147.76572976683013,147.54809497651598
2019-11-29 00:00:00,148.09430023191942,147.87047613234748
2019-12-02 00:00:00,148.22663685190471,148.16476222446985
2019-12-03 00:00:00,148.32512418887643,148.43095252627418
2019-12-04 00:00:00,148.46374981748,148.68333362397692
2019-12-05 00:00:00,148.59704462278012,148.94380914597284
2019-12-06 00:00:00,148.8836769298001,149.30999973842077
2019-12-09 00:00:00,149.10879726439566,149.6480952671596
2019-12-10 00:00:00,149.29254341152446,149.894285656157
2019-12-11 00:00:00,149.51140282395335,150.1604759579613
2019-12-12 00:00:00,149.8503667029725,150.45428539457777
2019-12-13 00:00:00,150.27578780082018,150.79809497651598
2019-12-16 00:00:00,150.75344334431807,151.15380932035902
2019-12-17 00:00:00,151.11131235314426,151.37857128324964
2019-12-18 00:00:00,151.40755624078454,151.57047598702567
2019-12-19 00:00:00,151.79868810197385,151.82380966913132
2019-12-20 00:00:00,152.3088076983498,152.19476245698473
2019-12-23 00:00:00,152.7725527859643,152.57238188244048
2019-12-24 00:00:00,153.19141206749597,152.9433346702939
2019-12-26 00:00:00,153.6894653494459,153.29762050083704
2019-12-27 00:00:00,154.1686054734842,153.62762087867372
2019-12-30 00:00:00,154.47964100661204,153.87857273646765
2019-12-31 00:00:00,154.7724006376693,154.17952473958334
